province;red;green;blue;x;x
2068;43;125;0;name69;x
2069;43;125;0;name69;x
2070;32;255;255;name11;x
2071;32;255;255;name11;x
2072;26;255;255;name11;x
2073;0;255;255;name11;x
2074;0;255;255;name11;x
2075;0;255;255;name11;x
2076;0;255;255;name11;x
2077;0;255;255;name11;x
2078;27;255;255;name11;x
2079;23;255;255;name11;x
2080;23;255;255;name11;x
2081;0;255;255;name11;x
2082;0;255;255;name11;x
2083;31;255;255;name11;x
2084;31;255;255;name11;x
2085;33;125;0;name75;x
2086;33;125;0;name75;x
2087;33;125;0;name75;x
2088;33;125;0;name75;x
2089;37;125;0;name75;x
2090;37;125;0;name75;x
2091;32;255;255;name11;x
2092;32;255;255;name11;x
2093;32;255;255;name11;x
2094;32;255;255;name11;x
2095;32;255;255;name11;x
2096;32;255;255;name11;x
2097;32;255;255;name11;x
2098;31;255;255;name11;x
2099;31;255;255;name11;x
2100;31;255;255;name11;x
2101;32;255;255;name11;x
2102;32;255;255;name11;x
2103;32;255;255;name11;x
2104;38;125;0;name67;x
2105;37;125;0;name67;x
2106;37;125;0;name67;x
2107;32;255;255;name11;x
2108;32;255;255;name11;x
2109;32;255;255;name11;x
2110;32;255;255;name11;x
2111;32;255;255;name11;x
2112;32;255;255;name11;x
2113;32;255;255;name11;x
2114;32;255;255;name11;x
2115;33;125;0;name54;x
2116;33;125;0;name54;x
2117;34;125;0;name54;x
2118;34;125;0;name54;x
2119;34;125;0;name54;x
2120;37;125;0;name54;x
2121;37;125;0;name54;x
2122;36;125;0;name63;x
2123;36;125;0;name63;x
2124;36;125;0;name63;x
2125;36;125;0;name63;x
2126;36;125;0;name64;x
2127;36;125;0;name64;x
2128;37;125;0;name64;x
2129;39;125;0;name64;x
2130;40;125;0;name64;x
2131;38;125;0;name76;x
2132;47;125;0;name72;x
2133;38;125;0;name72;x
2134;34;125;0;name72;x
2135;34;125;0;name72;x
2136;34;125;0;name72;x
2137;34;125;0;name72;x
2138;34;125;0;name72;x
2139;36;125;0;name72;x
2140;35;125;0;name28;x
2141;36;125;0;name28;x
2142;35;125;0;name29;x
2143;34;125;0;name29;x
2144;34;125;0;name29;x
2145;36;125;0;name29;x
2146;37;125;0;name29;x
2147;37;125;0;name29;x
2148;39;125;0;name29;x
2149;44;125;0;name16;x
2150;46;125;0;name16;x
2151;46;125;0;name16;x
2152;50;125;0;name16;x
2153;60;125;0;name16;x
2154;58;125;0;name16;x
2155;55;125;0;name16;x
2156;73;125;0;name16;x
2157;88;125;0;name16;x
2158;94;125;0;name77;x
2159;112;125;0;name52;x
2160;99;125;0;name52;x
2161;88;125;0;name65;x
2162;83;125;0;name65;x
2163;112;125;0;name65;x
2164;102;125;0;name65;x
2165;88;125;0;name65;x
2166;78;125;0;name65;x
2167;60;125;0;name65;x
2168;64;125;0;name78;x
2169;64;125;0;name78;x
2170;64;125;0;name78;x
2171;78;125;0;name70;x
2172;32;255;255;name11;x
2173;32;255;255;name11;x
2174;31;255;255;name11;x
2175;31;255;255;name11;x
2176;31;255;255;name11;x
2177;31;255;255;name11;x
2178;31;255;255;name11;x
2179;31;255;255;name11;x
2180;31;255;255;name11;x
2181;31;255;255;name11;x
2182;31;255;255;name11;x
2183;30;255;255;name11;x
2184;30;255;255;name11;x
2185;30;255;255;name11;x
2186;32;255;255;name11;x
2187;34;125;0;name60;x
2188;34;125;0;name60;x
2189;34;125;0;name60;x
2190;55;125;0;name60;x
2191;55;125;0;name60;x
2192;32;255;255;name11;x
2193;32;255;255;name11;x
2194;32;255;255;name11;x
2195;0;255;255;name11;x
2196;0;255;255;name11;x
2197;0;255;255;name11;x
2198;0;255;255;name11;x
2199;0;255;255;name11;x
2200;32;255;255;name11;x
2201;32;255;255;name11;x
2202;32;255;255;name11;x
2203;32;255;255;name11;x
2204;32;255;255;name11;x
2205;32;255;255;name11;x
2206;32;255;255;name11;x
2207;32;255;255;name11;x
2208;32;255;255;name11;x
2209;32;255;255;name11;x
2210;32;255;255;name11;x
2211;37;125;0;name46;x
2212;37;125;0;name46;x
2213;38;125;0;name47;x
2214;32;255;255;name11;x
2215;1;255;255;name11;x
2216;28;255;255;name11;x
2217;0;255;255;name11;x
2218;0;255;255;name11;x
2219;0;255;255;name11;x
2220;27;255;255;name11;x
2221;36;125;0;name71;x
2222;36;125;0;name71;x
2223;53;125;0;name71;x
2224;136;125;0;name71;x
2225;168;125;0;name71;x
2226;186;125;0;name11;x
2227;181;125;0;name79;x
2228;106;125;0;name20;x
2229;71;125;0;name49;x
2230;71;125;0;name49;x
2231;53;125;0;name49;x
2232;50;125;0;name49;x
2233;60;125;0;name49;x
2234;51;125;0;name49;x
2235;60;125;0;name73;x
2236;56;125;0;name73;x
2237;53;125;0;name73;x
2238;50;125;0;name73;x
2239;47;125;0;name73;x
2240;43;125;0;name74;x
2241;36;125;0;name74;x
2242;32;255;255;name11;x
2243;32;255;255;name11;x
2244;32;255;255;name11;x
2245;32;255;255;name11;x
2246;33;255;255;name11;x
2247;32;255;255;name11;x
2248;32;255;255;name11;x
2249;32;255;255;name11;x
2250;32;255;255;name11;x
2251;39;125;0;name69;x
2252;43;125;0;name69;x
2253;43;125;0;name69;x
2254;43;125;0;name69;x
2255;37;125;0;name69;x
2256;38;125;0;name69;x
2257;38;125;0;name69;x
2258;66;125;0;name69;x
2259;66;125;0;name69;x
2260;66;125;0;name69;x
2261;37;125;0;name69;x
2262;30;255;255;name11;x
2263;0;255;255;name11;x
2264;0;255;255;name11;x
2265;0;255;255;name11;x
2266;0;255;255;name11;x
2267;0;255;255;name11;x
2268;0;255;255;name11;x
2269;0;255;255;name11;x
2270;0;255;255;name11;x
2271;0;255;255;name11;x
2272;0;255;255;name11;x
2273;31;255;255;name11;x
2274;33;255;255;name11;x
2275;33;125;0;name75;x
2276;33;125;0;name75;x
2277;33;125;0;name75;x
2278;44;125;0;name75;x
2279;44;125;0;name75;x
2280;32;255;255;name11;x
2281;32;255;255;name11;x
2282;32;255;255;name11;x
2283;32;255;255;name11;x
2284;32;255;255;name11;x
2285;32;255;255;name11;x
2286;32;255;255;name11;x
2287;33;125;0;name80;x
2288;32;255;255;name11;x
2289;32;255;255;name11;x
2290;34;125;0;name67;x
2291;34;125;0;name67;x
2292;34;125;0;name67;x
2293;32;255;255;name11;x
2294;32;255;255;name11;x
2295;34;125;0;name54;x
2296;33;125;0;name54;x
2297;36;125;0;name54;x
2298;37;125;0;name54;x
2299;36;125;0;name54;x
2300;41;125;0;name54;x
2301;38;125;0;name54;x
2302;37;125;0;name63;x
2303;37;125;0;name63;x
2304;35;125;0;name63;x
2305;34;125;0;name64;x
2306;34;125;0;name64;x
2307;36;125;0;name64;x
2308;36;125;0;name64;x
2309;37;125;0;name76;x
2310;36;125;0;name76;x
2311;43;125;0;name76;x
2312;48;125;0;name72;x
2313;43;125;0;name72;x
2314;36;125;0;name72;x
2315;34;125;0;name72;x
2316;36;125;0;name72;x
2317;35;125;0;name72;x
2318;36;125;0;name72;x
2319;34;125;0;name72;x
2320;36;125;0;name72;x
2321;36;125;0;name29;x
2322;36;125;0;name29;x
2323;36;125;0;name29;x
2324;36;125;0;name29;x
2325;38;125;0;name29;x
2326;42;125;0;name29;x
2327;47;125;0;name29;x
2328;47;125;0;name29;x
2329;44;125;0;name16;x
2330;46;125;0;name16;x
2331;56;125;0;name16;x
2332;56;125;0;name16;x
2333;68;125;0;name16;x
2334;71;125;0;name16;x
2335;109;125;0;name77;x
2336;160;125;0;name77;x
2337;177;125;0;name77;x
2338;106;125;0;name77;x
2339;168;125;0;name77;x
2340;168;125;0;name77;x
2341;91;125;0;name77;x
2342;133;125;0;name65;x
2343;106;125;0;name65;x
2344;119;125;0;name81;x
2345;106;125;0;name65;x
2346;136;125;0;name65;x
2347;85;125;0;name78;x
2348;73;125;0;name78;x
2349;32;255;255;name11;x
2350;32;255;255;name11;x
2351;31;255;255;name11;x
2352;31;255;255;name11;x
2353;30;255;255;name11;x
2354;31;255;255;name11;x
2355;1;255;255;name11;x
2356;30;255;255;name11;x
2357;30;255;255;name11;x
2358;34;125;0;name60;x
2359;34;125;0;name60;x
2360;85;125;0;name60;x
2361;85;125;0;name60;x
2362;85;125;0;name60;x
2363;85;125;0;name60;x
2364;50;125;0;name60;x
2365;50;125;0;name60;x
2366;32;255;255;name11;x
2367;32;255;255;name11;x
2368;32;255;255;name11;x
2369;34;255;255;name11;x
2370;32;255;255;name11;x
2371;34;125;0;name19;x
2372;34;125;0;name19;x
2373;34;125;0;name19;x
2374;33;125;0;name19;x
2375;32;255;255;name11;x
2376;33;255;255;name11;x
2377;32;255;255;name11;x
2378;32;255;255;name11;x
2379;0;255;255;name11;x
2380;0;255;255;name11;x
2381;0;255;255;name11;x
2382;0;255;255;name11;x
2383;0;255;255;name11;x
2384;0;255;255;name11;x
2385;34;125;0;name71;x
2386;34;125;0;name71;x
2387;71;125;0;name71;x
2388;71;125;0;name71;x
2389;140;125;0;name11;x
2390;160;125;0;name11;x
2391;172;125;0;name79;x
2392;144;125;0;name49;x
2393;80;125;0;name49;x
2394;78;125;0;name49;x
2395;68;125;0;name49;x
2396;75;125;0;name49;x
2397;62;125;0;name49;x
2398;58;125;0;name49;x
2399;56;125;0;name73;x
2400;60;125;0;name73;x
2401;51;125;0;name73;x
2402;48;125;0;name73;x
2403;44;125;0;name73;x
2404;41;125;0;name73;x
2405;37;125;0;name73;x
2406;34;125;0;name82;x
2407;34;125;0;name82;x
2408;36;125;0;name83;x
2409;33;125;0;name83;x
2410;32;255;255;name11;x
2411;32;255;255;name11;x
2412;32;255;255;name11;x
2413;32;255;255;name11;x
2414;32;255;255;name11;x
2415;32;255;255;name11;x
2416;32;255;255;name11;x
2417;41;125;0;name69;x
2418;41;125;0;name69;x
2419;47;125;0;name69;x
2420;51;125;0;name69;x
2421;44;125;0;name69;x
2422;50;125;0;name69;x
2423;58;125;0;name69;x
2424;43;125;0;name69;x
2425;43;125;0;name69;x
2426;32;255;255;name11;x
2427;17;255;255;name11;x
2428;17;255;255;name11;x
2429;0;255;255;name11;x
2430;29;255;255;name11;x
2431;0;255;255;name11;x
2432;27;255;255;name11;x
2433;33;125;0;name75;x
2434;33;125;0;name75;x
2435;33;125;0;name75;x
2436;35;125;0;name75;x
2437;35;125;0;name75;x
2438;40;125;0;name75;x
2439;32;255;255;name11;x
2440;32;255;255;name11;x
2441;32;255;255;name11;x
2442;32;255;255;name11;x
2443;32;255;255;name11;x
2444;32;255;255;name11;x
2445;32;255;255;name11;x
2446;32;125;0;name80;x
2447;32;125;0;name80;x
2448;32;125;0;name80;x
2449;32;255;255;name11;x
2450;32;255;255;name11;x
2451;32;255;255;name11;x
2452;32;255;255;name11;x
2453;32;255;255;name11;x
2454;32;255;255;name11;x
2455;32;255;255;name11;x
2456;32;255;255;name11;x
2457;34;125;0;name84;x
2458;34;125;0;name84;x
2459;36;125;0;name54;x
2460;38;125;0;name54;x
2461;38;125;0;name54;x
2462;38;125;0;name54;x
2463;40;125;0;name54;x
2464;40;125;0;name63;x
2465;39;125;0;name63;x
2466;36;125;0;name63;x
2467;36;125;0;name64;x
2468;37;125;0;name64;x
2469;37;125;0;name64;x
2470;36;125;0;name85;x
2471;35;125;0;name85;x
2472;40;125;0;name76;x
2473;41;125;0;name76;x
2474;41;125;0;name76;x
2475;66;125;0;name72;x
2476;43;125;0;name72;x
2477;37;125;0;name72;x
2478;36;125;0;name72;x
2479;36;125;0;name72;x
2480;36;125;0;name72;x
2481;36;125;0;name72;x
2482;35;125;0;name72;x
2483;34;125;0;name72;x
2484;35;125;0;name72;x
2485;37;125;0;name29;x
2486;39;125;0;name29;x
2487;43;125;0;name86;x
2488;47;125;0;name86;x
2489;78;125;0;name86;x
2490;55;125;0;name86;x
2491;83;125;0;name86;x
2492;115;125;0;name77;x
2493;94;125;0;name16;x
2494;62;125;0;name16;x
2495;62;125;0;name16;x
2496;80;125;0;name16;x
2497;91;125;0;name16;x
2498;96;125;0;name77;x
2499;140;125;0;name77;x
2500;152;125;0;name77;x
2501;109;125;0;name77;x
2502;106;125;0;name77;x
2503;96;125;0;name77;x
2504;91;125;0;name77;x
2505;80;125;0;name77;x
2506;71;125;0;name81;x
2507;55;125;0;name81;x
2508;73;125;0;name81;x
2509;78;125;0;name81;x
2510;56;125;0;name78;x
2511;34;125;0;name78;x
2512;32;255;255;name11;x
2513;32;255;255;name11;x
2514;32;255;255;name11;x
2515;30;255;255;name11;x
2516;30;255;255;name11;x
2517;44;125;0;name60;x
2518;44;125;0;name60;x
2519;66;125;0;name60;x
2520;66;125;0;name60;x
2521;66;125;0;name60;x
2522;46;125;0;name60;x
2523;0;255;255;name11;x
2524;0;255;255;name11;x
2525;0;255;255;name11;x
2526;0;255;255;name11;x
2527;29;255;255;name11;x
2528;34;255;255;name11;x
2529;34;125;0;name19;x
2530;34;125;0;name19;x
2531;32;125;0;name19;x
2532;32;255;255;name11;x
2533;29;255;255;name11;x
2534;29;255;255;name11;x
2535;0;255;255;name11;x
2536;0;255;255;name11;x
2537;0;255;255;name11;x
2538;29;255;255;name11;x
2539;32;255;255;name11;x
2540;29;255;255;name11;x
2541;32;255;255;name11;x
2542;66;125;0;name71;x
2543;66;125;0;name71;x
2544;66;125;0;name71;x
2545;122;125;0;name71;x
2546;109;125;0;name79;x
2547;99;125;0;name79;x
2548;144;125;0;name79;x
2549;106;125;0;name49;x
2550;94;125;0;name49;x
2551;78;125;0;name49;x
2552;71;125;0;name49;x
2553;68;125;0;name49;x
2554;60;125;0;name73;x
2555;58;125;0;name73;x
2556;50;125;0;name73;x
2557;46;125;0;name73;x
2558;42;125;0;name73;x
2559;40;125;0;name73;x
2560;39;125;0;name73;x
2561;38;125;0;name82;x
2562;37;125;0;name82;x
2563;36;125;0;name83;x
2564;34;125;0;name83;x
2565;34;125;0;name83;x
2566;34;125;0;name83;x
2567;34;125;0;name83;x
2568;32;255;255;name11;x
2569;32;255;255;name11;x
2570;32;255;255;name11;x
2571;32;255;255;name11;x
2572;37;125;0;name69;x
2573;37;125;0;name69;x
2574;46;125;0;name69;x
2575;53;125;0;name69;x
2576;58;125;0;name69;x
2577;64;125;0;name69;x
2578;62;125;0;name69;x
2579;60;125;0;name69;x
2580;55;125;0;name69;x
2581;39;125;0;name69;x
2582;39;125;0;name69;x
2583;32;125;0;name69;x
2584;32;125;0;name69;x
2585;29;255;255;name11;x
2586;33;255;255;name11;x
2587;27;255;255;name11;x
2588;29;255;255;name11;x
2589;32;255;255;name11;x
2590;34;255;255;name11;x
2591;34;125;0;name75;x
2592;34;125;0;name75;x
2593;34;125;0;name75;x
2594;36;125;0;name75;x
2595;37;125;0;name75;x
2596;37;125;0;name75;x
2597;33;125;0;name75;x
2598;32;255;255;name11;x
2599;32;255;255;name11;x
2600;32;125;0;name87;x
2601;32;125;0;name87;x
2602;33;125;0;name80;x
2603;33;125;0;name80;x
2604;34;125;0;name80;x
2605;34;125;0;name80;x
2606;34;125;0;name80;x
2607;34;125;0;name80;x
2608;34;125;0;name84;x
2609;36;125;0;name84;x
2610;36;125;0;name84;x
2611;37;125;0;name84;x
2612;37;125;0;name84;x
2613;37;125;0;name54;x
2614;36;125;0;name88;x
2615;38;125;0;name88;x
2616;40;125;0;name88;x
2617;41;125;0;name88;x
2618;37;125;0;name88;x
2619;37;125;0;name63;x
2620;40;125;0;name64;x
2621;42;125;0;name64;x
2622;36;125;0;name85;x
2623;34;125;0;name76;x
2624;36;125;0;name76;x
2625;42;125;0;name76;x
2626;53;125;0;name76;x
2627;55;125;0;name72;x
2628;44;125;0;name72;x
2629;39;125;0;name72;x
2630;38;125;0;name72;x
2631;46;125;0;name72;x
2632;50;125;0;name72;x
2633;40;125;0;name72;x
2634;34;125;0;name72;x
2635;35;125;0;name72;x
2636;36;125;0;name72;x
2637;37;125;0;name72;x
2638;40;125;0;name86;x
2639;42;125;0;name86;x
2640;51;125;0;name86;x
2641;88;125;0;name86;x
2642;78;125;0;name86;x
2643;115;125;0;name86;x
2644;140;125;0;name86;x
2645;190;125;0;name77;x
2646;214;125;0;name77;x
2647;73;125;0;name77;x
2648;73;125;0;name77;x
2649;73;125;0;name77;x
2650;94;125;0;name77;x
2651;144;125;0;name77;x
2652;119;125;0;name77;x
2653;106;125;0;name77;x
2654;88;125;0;name77;x
2655;75;125;0;name77;x
2656;75;125;0;name77;x
2657;58;125;0;name77;x
2658;46;125;0;name81;x
2659;46;125;0;name81;x
2660;48;125;0;name81;x
2661;83;125;0;name81;x
2662;129;125;0;name78;x
2663;46;125;0;name78;x
2664;46;125;0;name78;x
2665;37;125;0;name78;x
2666;36;125;0;name78;x
2667;36;125;0;name78;x
2668;32;255;255;name11;x
2669;32;255;255;name11;x
2670;0;255;255;name11;x
2671;0;255;255;name11;x
2672;30;255;255;name11;x
2673;36;125;0;name60;x
2674;34;125;0;name60;x
2675;34;125;0;name60;x
2676;23;255;255;name11;x
2677;0;255;255;name11;x
2678;0;255;255;name11;x
2679;1;255;255;name11;x
2680;0;255;255;name11;x
2681;0;255;255;name11;x
2682;0;255;255;name11;x
2683;0;255;255;name11;x
2684;0;255;255;name11;x
2685;32;255;255;name11;x
2686;32;255;255;name11;x
2687;33;125;0;name71;x
2688;33;125;0;name71;x
2689;99;125;0;name71;x
2690;99;125;0;name71;x
2691;156;125;0;name71;x
2692;109;125;0;name79;x
2693;168;125;0;name79;x
2694;239;125;0;name79;x
2695;177;125;0;name79;x
2696;99;125;0;name79;x
2697;78;125;0;name49;x
2698;73;125;0;name49;x
2699;68;125;0;name73;x
2700;56;125;0;name73;x
2701;55;125;0;name73;x
2702;47;125;0;name73;x
2703;42;125;0;name73;x
2704;42;125;0;name73;x
2705;46;125;0;name73;x
2706;46;125;0;name82;x
2707;44;125;0;name89;x
2708;42;125;0;name83;x
2709;37;125;0;name83;x
2710;34;125;0;name83;x
2711;32;125;0;name69;x
2712;32;125;0;name69;x
2713;32;255;255;name11;x
2714;37;125;0;name69;x
2715;37;125;0;name69;x
2716;46;125;0;name69;x
2717;55;125;0;name69;x
2718;64;125;0;name69;x
2719;73;125;0;name69;x
2720;68;125;0;name69;x
2721;62;125;0;name69;x
2722;53;125;0;name69;x
2723;48;125;0;name69;x
2724;47;125;0;name69;x
2725;47;125;0;name69;x
2726;33;125;0;name90;x
2727;27;255;255;name11;x
2728;17;255;255;name11;x
2729;31;255;255;name11;x
2730;32;255;255;name11;x
2731;32;255;255;name11;x
2732;32;255;255;name11;x
2733;34;125;0;name75;x
2734;34;125;0;name75;x
2735;34;125;0;name75;x
2736;34;125;0;name75;x
2737;33;125;0;name75;x
2738;33;125;0;name87;x
2739;33;125;0;name87;x
2740;32;125;0;name87;x
2741;32;125;0;name87;x
2742;33;125;0;name87;x
2743;37;125;0;name87;x
2744;47;125;0;name80;x
2745;46;125;0;name80;x
2746;42;125;0;name80;x
2747;43;125;0;name80;x
2748;37;125;0;name84;x
2749;41;125;0;name84;x
2750;38;125;0;name84;x
2751;38;125;0;name84;x
2752;38;125;0;name84;x
2753;38;125;0;name84;x
2754;36;125;0;name88;x
2755;36;125;0;name88;x
2756;38;125;0;name88;x
2757;38;125;0;name88;x
2758;36;125;0;name88;x
2759;37;125;0;name88;x
2760;37;125;0;name85;x
2761;35;125;0;name85;x
2762;34;125;0;name85;x
2763;34;125;0;name85;x
2764;34;125;0;name85;x
2765;34;125;0;name76;x
2766;34;125;0;name76;x
2767;36;125;0;name76;x
2768;42;125;0;name72;x
2769;46;125;0;name72;x
2770;44;125;0;name72;x
2771;41;125;0;name72;x
2772;40;125;0;name72;x
2773;44;125;0;name72;x
2774;47;125;0;name72;x
2775;51;125;0;name72;x
2776;51;125;0;name72;x
2777;43;125;0;name72;x
2778;38;125;0;name72;x
2779;42;125;0;name91;x
2780;68;125;0;name91;x
2781;140;125;0;name91;x
2782;190;125;0;name91;x
2783;255;125;0;name86;x
2784;172;125;0;name86;x
2785;133;125;0;name86;x
2786;168;125;0;name11;x
2787;239;125;0;name11;x
2788;244;125;0;name77;x
2789;195;125;0;name77;x
2790;129;125;0;name77;x
2791;91;125;0;name77;x
2792;106;125;0;name77;x
2793;129;125;0;name77;x
2794;109;125;0;name77;x
2795;83;125;0;name77;x
2796;96;125;0;name77;x
2797;80;125;0;name77;x
2798;106;125;0;name77;x
2799;78;125;0;name81;x
2800;50;125;0;name81;x
2801;40;125;0;name81;x
2802;50;125;0;name81;x
2803;68;125;0;name81;x
2804;94;125;0;name78;x
2805;40;125;0;name78;x
2806;50;125;0;name78;x
2807;33;125;0;name78;x
2808;36;125;0;name78;x
2809;0;255;255;name11;x
2810;0;255;255;name11;x
2811;0;255;255;name11;x
2812;1;255;255;name11;x
2813;33;125;0;name60;x
2814;17;255;255;name11;x
2815;17;255;255;name11;x
2816;0;255;255;name11;x
2817;0;255;255;name11;x
2818;0;255;255;name11;x
2819;0;255;255;name11;x
2820;0;255;255;name11;x
2821;0;255;255;name11;x
2822;0;255;255;name11;x
2823;0;255;255;name11;x
2824;27;255;255;name11;x
2825;26;255;255;name11;x
2826;44;125;0;name71;x
2827;44;125;0;name92;x
2828;133;125;0;name71;x
2829;190;125;0;name71;x
2830;140;125;0;name79;x
2831;152;125;0;name93;x
2832;239;125;0;name79;x
2833;156;125;0;name79;x
2834;91;125;0;name79;x
2835;80;125;0;name73;x
2836;73;125;0;name73;x
2837;68;125;0;name73;x
2838;68;125;0;name73;x
2839;64;125;0;name73;x
2840;46;125;0;name73;x
2841;42;125;0;name73;x
2842;47;125;0;name73;x
2843;51;125;0;name73;x
2844;51;125;0;name89;x
2845;47;125;0;name89;x
2846;40;125;0;name94;x
2847;36;125;0;name69;x
2848;34;125;0;name69;x
2849;33;125;0;name69;x
2850;40;125;0;name69;x
2851;47;125;0;name69;x
2852;55;125;0;name95;x
2853;68;125;0;name95;x
2854;58;125;0;name95;x
2855;58;125;0;name95;x
2856;58;125;0;name95;x
2857;64;125;0;name95;x
2858;64;125;0;name69;x
2859;62;125;0;name69;x
2860;62;125;0;name69;x
2861;50;125;0;name69;x
2862;50;125;0;name69;x
2863;44;125;0;name90;x
2864;44;125;0;name90;x
2865;33;125;0;name90;x
2866;33;125;0;name90;x
2867;32;255;255;name11;x
2868;29;255;255;name11;x
2869;29;255;255;name11;x
2870;29;255;255;name11;x
2871;32;255;255;name11;x
2872;32;255;255;name11;x
2873;32;255;255;name11;x
2874;32;255;255;name11;x
2875;32;255;255;name11;x
2876;34;125;0;name87;x
2877;34;125;0;name87;x
2878;35;125;0;name87;x
2879;38;125;0;name87;x
2880;43;125;0;name87;x
2881;42;125;0;name80;x
2882;55;125;0;name80;x
2883;68;125;0;name84;x
2884;58;125;0;name84;x
2885;50;125;0;name84;x
2886;96;125;0;name84;x
2887;58;125;0;name84;x
2888;48;125;0;name84;x
2889;46;125;0;name84;x
2890;43;125;0;name84;x
2891;39;125;0;name88;x
2892;35;125;0;name88;x
2893;36;125;0;name88;x
2894;36;125;0;name88;x
2895;36;125;0;name88;x
2896;36;125;0;name88;x
2897;35;125;0;name88;x
2898;35;125;0;name85;x
2899;35;125;0;name88;x
2900;33;125;0;name85;x
2901;32;125;0;name85;x
2902;32;255;255;name11;x
2903;32;255;255;name11;x
2904;32;255;255;name11;x
2905;32;125;0;name76;x
2906;32;125;0;name72;x
2907;35;125;0;name72;x
2908;41;125;0;name72;x
2909;46;125;0;name72;x
2910;38;125;0;name72;x
2911;36;125;0;name72;x
2912;40;125;0;name72;x
2913;62;125;0;name72;x
2914;55;125;0;name72;x
2915;62;125;0;name72;x
2916;85;125;0;name72;x
2917;102;125;0;name72;x
2918;73;125;0;name91;x
2919;60;125;0;name91;x
2920;83;125;0;name91;x
2921;152;125;0;name91;x
2922;255;125;0;name91;x
2923;255;125;0;name91;x
2924;229;125;0;name86;x
2925;168;125;0;name11;x
2926;229;125;0;name11;x
2927;255;125;0;name11;x
2928;224;125;0;name11;x
2929;168;125;0;name77;x
2930;133;125;0;name77;x
2931;122;125;0;name77;x
2932;177;125;0;name77;x
2933;160;125;0;name77;x
2934;109;125;0;name77;x
2935;80;125;0;name77;x
2936;73;125;0;name77;x
2937;75;125;0;name77;x
2938;94;125;0;name77;x
2939;53;125;0;name81;x
2940;51;125;0;name81;x
2941;43;125;0;name81;x
2942;41;125;0;name81;x
2943;60;125;0;name78;x
2944;36;125;0;name78;x
2945;44;125;0;name78;x
2946;71;125;0;name78;x
2947;71;125;0;name78;x
2948;32;255;255;name11;x
2949;32;255;255;name11;x
2950;32;125;0;name78;x
2951;1;255;255;name11;x
2952;1;255;255;name11;x
2953;23;255;255;name11;x
2954;0;255;255;name11;x
2955;0;255;255;name11;x
2956;0;255;255;name11;x
2957;0;255;255;name11;x
2958;0;255;255;name11;x
2959;0;255;255;name11;x
2960;0;255;255;name11;x
2961;26;255;255;name11;x
2962;0;255;255;name11;x
2963;58;125;0;name92;x
2964;44;125;0;name92;x
2965;44;125;0;name92;x
2966;144;125;0;name92;x
2967;140;125;0;name11;x
2968;160;125;0;name93;x
2969;209;125;0;name79;x
2970;122;125;0;name79;x
2971;109;125;0;name79;x
2972;99;125;0;name73;x
2973;88;125;0;name73;x
2974;71;125;0;name73;x
2975;60;125;0;name73;x
2976;56;125;0;name73;x
2977;44;125;0;name73;x
2978;47;125;0;name73;x
2979;51;125;0;name89;x
2980;58;125;0;name89;x
2981;48;125;0;name94;x
2982;48;125;0;name94;x
2983;46;125;0;name94;x
2984;42;125;0;name69;x
2985;46;125;0;name69;x
2986;46;125;0;name69;x
2987;51;125;0;name95;x
2988;50;125;0;name95;x
2989;55;125;0;name95;x
2990;44;125;0;name95;x
2991;44;125;0;name95;x
2992;32;255;255;name11;x
2993;32;255;255;name11;x
2994;44;255;255;name11;x
2995;32;255;255;name11;x
2996;32;255;255;name11;x
2997;32;255;255;name11;x
2998;32;255;255;name11;x
2999;32;255;255;name11;x
3000;31;255;255;name11;x
3001;36;255;255;name11;x
3002;36;125;0;name90;x
3003;36;125;0;name90;x
3004;36;125;0;name90;x
3005;32;255;255;name11;x
3006;29;255;255;name11;x
3007;29;255;255;name11;x
3008;0;255;255;name11;x
3009;0;255;255;name11;x
3010;30;255;255;name11;x
3011;32;255;255;name11;x
3012;0;255;255;name11;x
3013;33;125;0;name87;x
3014;34;125;0;name87;x
3015;34;125;0;name87;x
3016;38;125;0;name87;x
3017;46;125;0;name87;x
3018;68;125;0;name87;x
3019;112;125;0;name96;x
3020;164;125;0;name84;x
3021;136;125;0;name84;x
3022;78;125;0;name84;x
3023;36;125;0;name84;x
3024;36;125;0;name84;x
3025;40;125;0;name84;x
3026;75;125;0;name84;x
3027;62;125;0;name84;x
3028;36;125;0;name84;x
3029;34;125;0;name84;x
3030;34;125;0;name88;x
3031;34;125;0;name84;x
3032;34;125;0;name88;x
3033;34;125;0;name88;x
3034;34;125;0;name88;x
3035;34;125;0;name88;x
3036;35;125;0;name88;x
3037;34;125;0;name88;x
3038;34;125;0;name88;x
3039;36;125;0;name97;x
3040;36;125;0;name97;x
3041;32;255;255;name11;x
3042;32;255;255;name11;x
3043;32;255;255;name11;x
3044;32;255;255;name11;x
3045;32;255;255;name11;x
3046;32;255;255;name11;x
3047;32;255;255;name11;x
3048;32;255;255;name11;x
3049;32;255;255;name11;x
3050;32;255;255;name11;x
3051;33;125;0;name72;x
3052;36;125;0;name72;x
3053;38;125;0;name72;x
3054;35;125;0;name72;x
3055;34;125;0;name72;x
3056;40;125;0;name72;x
3057;47;125;0;name72;x
3058;50;125;0;name72;x
3059;73;125;0;name72;x
3060;64;125;0;name72;x
3061;60;125;0;name72;x
3062;64;125;0;name91;x
3063;75;125;0;name91;x
3064;106;125;0;name91;x
3065;122;125;0;name91;x
3066;78;125;0;name91;x
